tractkids,pop2010,percent_of_kids,povertyrate,,,,,POP2010,"Population, tract total"
NULL,2143,NULL,3.7,,,,,,
NULL,6625,NULL,26.7,,,,,,
NULL,6612,NULL,14.6,,,,,,
NULL,3822,NULL,51.5,,,,,,
NULL,4872,NULL,34.6,,,,,,
NULL,4621,NULL,37.8,,,,,,
NULL,4459,NULL,25.5,,,,,,
NULL,5151,NULL,31.5,,,,,,
NULL,7023,NULL,19.7,,,,,,
NULL,4379,NULL,17.2,,,,,,
NULL,4183,NULL,17.4,,,,,,
NULL,7134,NULL,12.7,,,,,,
NULL,3034,NULL,9.9,,,,,,
NULL,4232,NULL,15.5,,,,,,
NULL,6624,NULL,10.7,,,,,,
NULL,3416,NULL,3,,,,,,
NULL,4229,NULL,6.1,,,,,,
NULL,2173,NULL,2.5,,,,,,
NULL,4923,NULL,2.3,,,,,,
NULL,4092,NULL,5.9,,,,,,
NULL,4556,NULL,5.3,,,,,,
NULL,3261,NULL,1.9,,,,,,
NULL,3794,NULL,3.6,,,,,,
NULL,4912,NULL,3.3,,,,,,
NULL,5170,NULL,1.3,,,,,,
NULL,4488,NULL,13.6,,,,,,
NULL,3440,NULL,11.2,,,,,,
NULL,3201,NULL,8.8,,,,,,
NULL,5527,NULL,8,,,,,,
NULL,3192,NULL,9.3,,,,,,
NULL,6436,NULL,14.4,,,,,,
NULL,1571,NULL,14.3,,,,,,
NULL,4529,NULL,3.7,,,,,,
NULL,5778,NULL,2.4,,,,,,
NULL,3688,NULL,5.6,,,,,,
NULL,5185,NULL,3.7,,,,,,
NULL,8616,NULL,3.4,,,,,,
NULL,7329,NULL,2.3,,,,,,
NULL,4118,NULL,0.8,,,,,,
NULL,6899,NULL,4.9,,,,,,
NULL,3074,NULL,4.7,,,,,,
NULL,3946,NULL,6.4,,,,,,
NULL,6617,NULL,3.7,,,,,,
NULL,8327,NULL,1.5,,,,,,
NULL,7205,NULL,1.4,,,,,,
NULL,2789,NULL,7.2,,,,,,
NULL,4792,NULL,1.6,,,,,,
NULL,5626,NULL,12,,,,,,
NULL,5296,NULL,1.1,,,,,,
NULL,4917,NULL,10.6,,,,,,
NULL,2793,NULL,7.6,,,,,,
NULL,5795,NULL,9.1,,,,,,
NULL,4597,NULL,13.6,,,,,,
NULL,2386,NULL,11.7,,,,,,
NULL,6395,NULL,2.5,,,,,,
NULL,4447,NULL,2.1,,,,,,
NULL,3966,NULL,3.7,,,,,,
NULL,3775,NULL,1.9,,,,,,
NULL,3717,NULL,6.8,,,,,,
NULL,3768,NULL,8.6,,,,,,
NULL,3246,NULL,4.8,,,,,,
NULL,3972,NULL,16.8,,,,,,
NULL,4640,NULL,8.4,,,,,,
NULL,7344,NULL,32.7,,,,,,
NULL,3551,NULL,52.2,,,,,,
NULL,2867,NULL,28.2,,,,,,
NULL,3630,NULL,24.1,,,,,,
NULL,1818,NULL,10.6,,,,,,
NULL,2523,NULL,27.4,,,,,,
NULL,2703,NULL,44.6,,,,,,
NULL,2192,NULL,22.3,,,,,,
NULL,3401,NULL,27.9,,,,,,
NULL,3705,NULL,36.7,,,,,,
NULL,3178,NULL,34.5,,,,,,
NULL,2519,NULL,53.6,,,,,,
NULL,1252,NULL,27.9,,,,,,
NULL,2303,NULL,25.2,,,,,,
NULL,1997,NULL,25.3,,,,,,
NULL,2262,NULL,18.6,,,,,,
NULL,2315,NULL,15.1,,,,,,
NULL,2833,NULL,10.3,,,,,,
NULL,3368,NULL,3.1,,,,,,
NULL,2711,NULL,11.6,,,,,,
NULL,2661,NULL,6.7,,,,,,
NULL,1392,NULL,10.7,,,,,,
NULL,4917,NULL,9.8,,,,,,
NULL,1196,NULL,14.7,,,,,,
NULL,1831,NULL,22.2,,,,,,
NULL,3196,NULL,27.8,,,,,,
NULL,1516,NULL,30.5,,,,,,
NULL,4868,NULL,16.2,,,,,,
NULL,5652,NULL,13.3,,,,,,
NULL,2378,NULL,5.2,,,,,,
NULL,2804,NULL,9.2,,,,,,
NULL,1757,NULL,9.1,,,,,,
NULL,6320,NULL,14.5,,,,,,
NULL,2686,NULL,2.7,,,,,,
NULL,4646,NULL,2.3,,,,,,
NULL,3496,NULL,2.9,,,,,,
NULL,2791,NULL,6.8,,,,,,
NULL,2049,NULL,10.6,,,,,,
NULL,6999,NULL,9.8,,,,,,
NULL,2725,NULL,7.7,,,,,,
NULL,3073,NULL,12.7,,,,,,
NULL,5049,NULL,7.2,,,,,,
NULL,1487,NULL,4.5,,,,,,
NULL,1886,NULL,18.8,,,,,,
NULL,6147,NULL,4.7,,,,,,
NULL,1928,NULL,13.6,,,,,,
NULL,4214,NULL,8.5,,,,,,
NULL,5062,NULL,6.2,,,,,,
NULL,2845,NULL,15.3,,,,,,
NULL,5158,NULL,13.5,,,,,,
NULL,3530,NULL,4,,,,,,
NULL,1379,NULL,7.5,,,,,,
NULL,1405,NULL,19.8,,,,,,
NULL,1710,NULL,10.2,,,,,,
NULL,4816,NULL,27.1,,,,,,
NULL,1711,NULL,16.7,,,,,,
NULL,4480,NULL,11.7,,,,,,
NULL,2271,NULL,17.4,,,,,,
NULL,2074,NULL,20.1,,,,,,
NULL,1606,NULL,21.1,,,,,,
NULL,1812,NULL,10.1,,,,,,
NULL,1044,NULL,13.2,,,,,,
NULL,2526,NULL,27.9,,,,,,
NULL,2833,NULL,16.2,,,,,,
NULL,2024,NULL,17.8,,,,,,
NULL,2038,NULL,15.8,,,,,,
NULL,1687,NULL,4.3,,,,,,
NULL,3943,NULL,16.8,,,,,,
NULL,1456,NULL,20.2,,,,,,
NULL,1573,NULL,15.9,,,,,,
NULL,2790,NULL,21.2,,,,,,
NULL,2967,NULL,20.9,,,,,,
NULL,3966,NULL,8,,,,,,
NULL,2530,NULL,9.3,,,,,,
NULL,4520,NULL,3.4,,,,,,
NULL,5651,NULL,3,,,,,,
NULL,3335,NULL,8.4,,,,,,
NULL,3982,NULL,9.5,,,,,,
NULL,5374,NULL,14.3,,,,,,
NULL,2443,NULL,3.8,,,,,,
NULL,2042,NULL,11.5,,,,,,
NULL,2937,NULL,5.7,,,,,,
NULL,838,NULL,17.9,,,,,,
NULL,4254,NULL,3.3,,,,,,
NULL,5387,NULL,8.1,,,,,,
NULL,2016,NULL,10.9,,,,,,
NULL,1914,NULL,8.4,,,,,,
NULL,4211,NULL,3.6,,,,,,
NULL,9221,NULL,11.2,,,,,,
NULL,3531,NULL,23.7,,,,,,
NULL,3565,NULL,6.6,,,,,,
NULL,4543,NULL,23.5,,,,,,
NULL,1881,NULL,6.3,,,,,,
NULL,3125,NULL,26.6,,,,,,
NULL,3309,NULL,14.6,,,,,,
NULL,3223,NULL,29.1,,,,,,
NULL,3554,NULL,17.9,,,,,,
NULL,1605,NULL,53.3,,,,,,
NULL,2755,NULL,33.6,,,,,,
NULL,2866,NULL,24.2,,,,,,
NULL,4499,NULL,16.5,,,,,,
NULL,3529,NULL,12,,,,,,
NULL,4589,NULL,26.1,,,,,,
NULL,3990,NULL,28.6,,,,,,
NULL,5,NULL,0,,,,,,
NULL,3184,NULL,13.8,,,,,,
NULL,2271,NULL,9.6,,,,,,
NULL,5959,NULL,29.6,,,,,,
NULL,4373,NULL,53.2,,,,,,
NULL,2900,NULL,19.7,,,,,,
NULL,2734,NULL,18.3,,,,,,
NULL,2380,NULL,59.2,,,,,,
NULL,2509,NULL,16.5,,,,,,
NULL,3071,NULL,22.9,,,,,,
NULL,6094,NULL,6.3,,,,,,
NULL,7040,NULL,11.6,,,,,,
NULL,2792,NULL,14.3,,,,,,
NULL,4615,NULL,4.4,,,,,,
NULL,5542,NULL,22.2,,,,,,
NULL,5484,NULL,7.4,,,,,,
NULL,2200,NULL,13.4,,,,,,
NULL,4938,NULL,6.4,,,,,,
NULL,1681,NULL,10.7,,,,,,
NULL,1205,NULL,4,,,,,,
NULL,6379,NULL,13.1,,,,,,
NULL,3274,NULL,7.8,,,,,,
NULL,5962,NULL,15.1,,,,,,
NULL,3329,NULL,49.3,,,,,,
NULL,2713,NULL,24.7,,,,,,
NULL,2728,NULL,19.4,,,,,,
NULL,3198,NULL,6.5,,,,,,
NULL,5556,NULL,12.5,,,,,,
NULL,2390,NULL,8.9,,,,,,
NULL,2100,NULL,38,,,,,,
NULL,3449,NULL,21.5,,,,,,
NULL,2690,NULL,5.3,,,,,,
NULL,2420,NULL,25.6,,,,,,
NULL,2942,NULL,21.3,,,,,,
NULL,1655,NULL,24.5,,,,,,
NULL,5384,NULL,3.4,,,,,,
NULL,2627,NULL,5.2,,,,,,
NULL,5399,NULL,8.1,,,,,,
NULL,2516,NULL,7.4,,,,,,
NULL,5006,NULL,10.6,,,,,,
NULL,4712,NULL,9.9,,,,,,
NULL,5246,NULL,14.2,,,,,,
NULL,3187,NULL,34.6,,,,,,
NULL,2732,NULL,4.9,,,,,,
NULL,3335,NULL,8.4,,,,,,
NULL,6074,NULL,14.6,,,,,,
NULL,6214,NULL,13.2,,,,,,
NULL,2396,NULL,9.2,,,,,,
NULL,5840,NULL,10.3,,,,,,
NULL,4912,NULL,12.6,,,,,,
NULL,4792,NULL,7.4,,,,,,
NULL,2662,NULL,13.9,,,,,,
NULL,5948,NULL,3.9,,,,,,
NULL,3231,NULL,7.7,,,,,,
NULL,5125,NULL,20.4,,,,,,
NULL,4810,NULL,7.3,,,,,,
NULL,3379,NULL,53.8,,,,,,
NULL,3036,NULL,26.8,,,,,,
NULL,2819,NULL,40.7,,,,,,
NULL,4053,NULL,19.3,,,,,,
NULL,5343,NULL,15,,,,,,
NULL,3075,NULL,14.7,,,,,,
NULL,5646,NULL,15.1,,,,,,
NULL,2316,NULL,17.2,,,,,,
NULL,3832,NULL,26.5,,,,,,
NULL,2190,NULL,21.3,,,,,,
NULL,2054,NULL,8,,,,,,
NULL,7339,NULL,11.7,,,,,,
NULL,3573,NULL,10.9,,,,,,
NULL,6968,NULL,10.6,,,,,,
NULL,4225,NULL,16.2,,,,,,
NULL,6356,NULL,10.9,,,,,,
NULL,4420,NULL,19.6,,,,,,
NULL,6789,NULL,13.6,,,,,,
NULL,5492,NULL,5.9,,,,,,
NULL,7578,NULL,15.8,,,,,,
NULL,3074,NULL,14.9,,,,,,
NULL,4165,NULL,11.9,,,,,,
NULL,2090,NULL,4,,,,,,
NULL,2299,NULL,11.7,,,,,,
NULL,4635,NULL,8.9,,,,,,
NULL,6430,NULL,13.1,,,,,,
NULL,7033,NULL,11.4,,,,,,
NULL,3343,NULL,16.6,,,,,,
NULL,4760,NULL,12.8,,,,,,
NULL,4344,NULL,18.6,,,,,,
NULL,5496,NULL,25.4,,,,,,
NULL,5567,NULL,23.3,,,,,,
NULL,6241,NULL,11.9,,,,,,
NULL,10169,NULL,6.6,,,,,,
NULL,2803,NULL,9.5,,,,,,
NULL,6052,NULL,5.8,,,,,,
NULL,3031,NULL,10.7,,,,,,
NULL,4773,NULL,6.5,,,,,,
NULL,5940,NULL,15.8,,,,,,
NULL,4230,NULL,6.2,,,,,,
NULL,8153,NULL,5,,,,,,
NULL,7874,NULL,10.9,,,,,,
NULL,2910,NULL,11.5,,,,,,
NULL,4232,NULL,10,,,,,,
NULL,4797,NULL,3,,,,,,
NULL,4140,NULL,3.9,,,,,,
NULL,4207,NULL,2.5,,,,,,
NULL,2778,NULL,2.4,,,,,,
NULL,1857,NULL,12.4,,,,,,
NULL,1375,NULL,6.3,,,,,,
NULL,5739,NULL,7.2,,,,,,
NULL,2291,NULL,5.4,,,,,,
NULL,3434,NULL,4.7,,,,,,
NULL,3063,NULL,9.7,,,,,,
NULL,3983,NULL,5.6,,,,,,
NULL,2660,NULL,2.7,,,,,,
NULL,2845,NULL,5.1,,,,,,
NULL,3259,NULL,5.4,,,,,,
NULL,4101,NULL,7.3,,,,,,
NULL,4081,NULL,2.5,,,,,,
NULL,5420,NULL,5.8,,,,,,
NULL,6905,NULL,4.8,,,,,,
NULL,4376,NULL,0.2,,,,,,
NULL,5365,NULL,0.3,,,,,,
NULL,7741,NULL,6.5,,,,,,
NULL,3412,NULL,3.5,,,,,,
NULL,5706,NULL,2.3,,,,,,
NULL,3264,NULL,3,,,,,,
NULL,4667,NULL,3.4,,,,,,
NULL,4338,NULL,6.8,,,,,,
NULL,3455,NULL,2.7,,,,,,
NULL,4037,NULL,4.5,,,,,,
NULL,5419,NULL,4.3,,,,,,
NULL,3290,NULL,9.8,,,,,,
NULL,4143,NULL,5.4,,,,,,
NULL,1257,NULL,9.8,,,,,,
NULL,4152,NULL,11.4,,,,,,
NULL,1998,NULL,11.5,,,,,,
NULL,2627,NULL,3.4,,,,,,
NULL,2092,NULL,6.3,,,,,,
NULL,4918,NULL,4.2,,,,,,
NULL,4956,NULL,4.2,,,,,,
NULL,3454,NULL,1.1,,,,,,
NULL,2224,NULL,2.7,,,,,,
NULL,3229,NULL,6.4,,,,,,
NULL,5867,NULL,7.7,,,,,,
NULL,3389,NULL,5.1,,,,,,
NULL,2149,NULL,2.1,,,,,,
NULL,3357,NULL,4.1,,,,,,
NULL,3060,NULL,12.2,,,,,,
NULL,4953,NULL,4.2,,,,,,
NULL,4482,NULL,1.7,,,,,,
NULL,2594,NULL,2.3,,,,,,
NULL,4345,NULL,1,,,,,,
NULL,4120,NULL,2.3,,,,,,
NULL,2519,NULL,5.1,,,,,,
NULL,2556,NULL,4,,,,,,
NULL,3462,NULL,5,,,,,,
NULL,1908,NULL,3.7,,,,,,
NULL,4552,NULL,9.4,,,,,,
NULL,3128,NULL,1.5,,,,,,
NULL,2980,NULL,2.3,,,,,,
NULL,2200,NULL,5.3,,,,,,
NULL,3468,NULL,6,,,,,,
NULL,4684,NULL,5.8,,,,,,
NULL,3114,NULL,4,,,,,,
NULL,3333,NULL,1.6,,,,,,
NULL,4403,NULL,6.7,,,,,,
NULL,4606,NULL,7,,,,,,
NULL,2779,NULL,5.1,,,,,,
NULL,4725,NULL,3.2,,,,,,
NULL,5968,NULL,2.3,,,,,,
NULL,2543,NULL,4.9,,,,,,
NULL,4422,NULL,11.2,,,,,,
NULL,4810,NULL,4.6,,,,,,
NULL,3006,NULL,8.7,,,,,,
NULL,4571,NULL,3.8,,,,,,
NULL,2100,NULL,6.2,,,,,,
NULL,3554,NULL,23.6,,,,,,
NULL,4689,NULL,7.8,,,,,,
NULL,5236,NULL,13.7,,,,,,
NULL,2624,NULL,4.3,,,,,,
NULL,3861,NULL,6.5,,,,,,
NULL,2342,NULL,9.3,,,,,,
NULL,3154,NULL,0.7,,,,,,
NULL,2985,NULL,0.6,,,,,,
NULL,4182,NULL,3,,,,,,
NULL,5385,NULL,4.1,,,,,,
NULL,1643,NULL,6.8,,,,,,
NULL,4093,NULL,4.9,,,,,,
NULL,6558,NULL,3.4,,,,,,
NULL,2211,NULL,4.8,,,,,,
NULL,3255,NULL,0.8,,,,,,
NULL,2758,NULL,1.2,,,,,,
NULL,5907,NULL,2.8,,,,,,
NULL,4155,NULL,8.1,,,,,,
NULL,3528,NULL,5.4,,,,,,
NULL,6153,NULL,6.8,,,,,,
NULL,6189,NULL,6.6,,,,,,
NULL,3192,NULL,4.6,,,,,,
NULL,6077,NULL,6.5,,,,,,
NULL,3243,NULL,32.5,,,,,,
NULL,3763,NULL,15.4,,,,,,
NULL,1545,NULL,30,,,,,,
NULL,3709,NULL,16.5,,,,,,
NULL,5630,NULL,22.6,,,,,,
NULL,3241,NULL,29.3,,,,,,
NULL,3709,NULL,23.4,,,,,,
NULL,3536,NULL,40.2,,,,,,
NULL,3285,NULL,9.1,,,,,,
NULL,2257,NULL,9.3,,,,,,
NULL,2865,NULL,5.1,,,,,,
NULL,1439,NULL,2.4,,,,,,
NULL,2582,NULL,1.7,,,,,,
NULL,4321,NULL,6,,,,,,
NULL,3512,NULL,9.4,,,,,,
NULL,1320,NULL,6.4,,,,,,
NULL,2434,NULL,7.1,,,,,,
NULL,3241,NULL,8.8,,,,,,
NULL,4752,NULL,0.9,,,,,,
NULL,4612,NULL,3,,,,,,
NULL,2173,NULL,6.7,,,,,,
NULL,3402,NULL,2.7,,,,,,
NULL,5020,NULL,2.5,,,,,,
NULL,5178,NULL,2.6,,,,,,
NULL,2517,NULL,9.1,,,,,,
NULL,1853,NULL,16.1,,,,,,
NULL,2848,NULL,2.3,,,,,,
NULL,1867,NULL,14.9,,,,,,
NULL,5990,NULL,6.6,,,,,,
NULL,3514,NULL,7.9,,,,,,
NULL,3565,NULL,1.8,,,,,,
NULL,4827,NULL,4.1,,,,,,
NULL,4314,NULL,2.8,,,,,,
NULL,4554,NULL,13.4,,,,,,
NULL,2643,NULL,2.6,,,,,,
NULL,3070,NULL,2.1,,,,,,
NULL,2050,NULL,5.1,,,,,,
NULL,2248,NULL,4.1,,,,,,
NULL,5340,NULL,1.8,,,,,,
NULL,2811,NULL,1.5,,,,,,
NULL,2719,NULL,1,,,,,,
NULL,2141,NULL,5.2,,,,,,
NULL,3436,NULL,11.8,,,,,,
NULL,1937,NULL,4.1,,,,,,
NULL,6147,NULL,4.6,,,,,,
NULL,4397,NULL,2.1,,,,,,
NULL,3032,NULL,3.2,,,,,,
NULL,6068,NULL,6.2,,,,,,
NULL,8290,NULL,5.6,,,,,,
NULL,2940,NULL,7.7,,,,,,
NULL,5442,NULL,0.6,,,,,,
NULL,4547,NULL,4,,,,,,
NULL,2666,NULL,15.1,,,,,,
NULL,2086,NULL,13.5,,,,,,
NULL,5089,NULL,1.3,,,,,,
NULL,3509,NULL,4.8,,,,,,
NULL,4182,NULL,0.7,,,,,,
NULL,4957,NULL,5.8,,,,,,
NULL,1385,NULL,11.9,,,,,,
NULL,3403,NULL,0,,,,,,
NULL,3700,NULL,3,,,,,,
NULL,6612,NULL,2.9,,,,,,
NULL,6825,NULL,5.4,,,,,,
NULL,2925,NULL,3.8,,,,,,
NULL,4438,NULL,7.1,,,,,,
NULL,5407,NULL,5,,,,,,
NULL,4780,NULL,3.5,,,,,,
NULL,2953,NULL,1.4,,,,,,
NULL,7792,NULL,3.1,,,,,,
NULL,2897,NULL,2.4,,,,,,
NULL,4270,NULL,4.7,,,,,,
NULL,5783,NULL,4.3,,,,,,
NULL,4095,NULL,5.7,,,,,,
NULL,3186,NULL,8.1,,,,,,
NULL,2502,NULL,6.6,,,,,,
NULL,4116,NULL,5.4,,,,,,
NULL,2665,NULL,13.6,,,,,,
NULL,2504,NULL,2,,,,,,
NULL,3299,NULL,2.1,,,,,,
NULL,3686,NULL,4.7,,,,,,
NULL,6464,NULL,4.6,,,,,,
NULL,2383,NULL,8.2,,,,,,
NULL,3843,NULL,9.6,,,,,,
NULL,2951,NULL,6.7,,,,,,
NULL,2187,NULL,3.6,,,,,,
NULL,4364,NULL,7.1,,,,,,
NULL,3644,NULL,4.3,,,,,,
NULL,2639,NULL,4.2,,,,,,
NULL,8300,NULL,2.8,,,,,,
NULL,3523,NULL,6.1,,,,,,
NULL,4840,NULL,9,,,,,,
NULL,6127,NULL,2.7,,,,,,
NULL,6479,NULL,2,,,,,,
NULL,5468,NULL,9.4,,,,,,
NULL,3469,NULL,3.2,,,,,,
NULL,3857,NULL,7.1,,,,,,
NULL,4733,NULL,9.2,,,,,,
NULL,1178,NULL,29.8,,,,,,
NULL,3225,NULL,22.6,,,,,,
NULL,3537,NULL,13.8,,,,,,
NULL,2991,NULL,27.8,,,,,,
NULL,3297,NULL,25,,,,,,
NULL,2586,NULL,3.2,,,,,,
NULL,3931,NULL,17.7,,,,,,
NULL,1632,NULL,20.3,,,,,,
NULL,5315,NULL,2.1,,,,,,
NULL,1587,NULL,6.1,,,,,,
NULL,2287,NULL,16.8,,,,,,
NULL,3871,NULL,5.2,,,,,,
NULL,2786,NULL,1,,,,,,
NULL,3921,NULL,6.1,,,,,,
NULL,4597,NULL,7.5,,,,,,
NULL,4243,NULL,3.8,,,,,,
NULL,4097,NULL,4.7,,,,,,
NULL,5792,NULL,3,,,,,,
NULL,3970,NULL,12.8,,,,,,
NULL,4171,NULL,7.2,,,,,,
NULL,4699,NULL,19.2,,,,,,
NULL,5427,NULL,5.6,,,,,,
NULL,3739,NULL,8.2,,,,,,
NULL,3777,NULL,3.4,,,,,,
NULL,3290,NULL,7.3,,,,,,
NULL,5064,NULL,0.6,,,,,,
NULL,4208,NULL,42.3,,,,,,
NULL,7823,NULL,10.6,,,,,,
NULL,4780,NULL,7.4,,,,,,
NULL,2876,NULL,23.3,,,,,,
NULL,3515,NULL,24.4,,,,,,
NULL,3530,NULL,44.9,,,,,,
NULL,3208,NULL,53.2,,,,,,
NULL,5768,NULL,34.3,,,,,,
NULL,4061,NULL,23.2,,,,,,
NULL,5340,NULL,6.6,,,,,,
NULL,6029,NULL,26.4,,,,,,
NULL,4764,NULL,13.5,,,,,,
NULL,2409,NULL,18,,,,,,
NULL,2660,NULL,12.8,,,,,,
NULL,3076,NULL,23.6,,,,,,
NULL,2522,NULL,7.9,,,,,,
NULL,6840,NULL,13.8,,,,,,
NULL,5122,NULL,5.3,,,,,,
NULL,3101,NULL,3.5,,,,,,
NULL,6138,NULL,3.8,,,,,,
NULL,3595,NULL,9.6,,,,,,
NULL,2720,NULL,10.8,,,,,,
NULL,5100,NULL,4.5,,,,,,
NULL,3078,NULL,5.6,,,,,,
NULL,5595,NULL,5.9,,,,,,
NULL,3802,NULL,5.9,,,,,,
NULL,6080,NULL,5.2,,,,,,
NULL,4446,NULL,9.6,,,,,,
NULL,2070,NULL,8.7,,,,,,
NULL,5575,NULL,11.6,,,,,,
NULL,4351,NULL,8,,,,,,
NULL,2849,NULL,9.5,,,,,,
NULL,4269,NULL,3.5,,,,,,
NULL,4903,NULL,7.9,,,,,,
NULL,2693,NULL,14.6,,,,,,
NULL,6231,NULL,8,,,,,,
NULL,5746,NULL,13.4,,,,,,
NULL,3131,NULL,1.4,,,,,,
NULL,2543,NULL,6.5,,,,,,
NULL,2130,NULL,3.8,,,,,,
NULL,6137,NULL,3.5,,,,,,
NULL,8584,NULL,3,,,,,,
NULL,6593,NULL,8.7,,,,,,
NULL,2560,NULL,11.9,,,,,,
NULL,7729,NULL,5.4,,,,,,
NULL,3887,NULL,3.8,,,,,,
NULL,4161,NULL,4.6,,,,,,
NULL,4914,NULL,2.5,,,,,,
NULL,3741,NULL,6.7,,,,,,
NULL,4585,NULL,1.7,,,,,,
NULL,3971,NULL,4.2,,,,,,
NULL,4831,NULL,3.3,,,,,,
NULL,6602,NULL,2.1,,,,,,
NULL,2283,NULL,3.1,,,,,,
NULL,2560,NULL,3.7,,,,,,
NULL,6023,NULL,3.9,,,,,,
NULL,2636,NULL,8.1,,,,,,
NULL,3652,NULL,5.6,,,,,,
NULL,2246,NULL,4.5,,,,,,
NULL,4086,NULL,3.4,,,,,,
NULL,6686,NULL,7.2,,,,,,
NULL,6324,NULL,4.2,,,,,,
NULL,3538,NULL,4.1,,,,,,
NULL,4859,NULL,7.2,,,,,,
NULL,4426,NULL,11,,,,,,
NULL,7119,NULL,8.8,,,,,,
NULL,7042,NULL,14.2,,,,,,
NULL,3295,NULL,10.1,,,,,,
NULL,3685,NULL,12.8,,,,,,
NULL,3804,NULL,8.6,,,,,,
NULL,3054,NULL,4,,,,,,
NULL,7067,NULL,5,,,,,,
NULL,3750,NULL,12.3,,,,,,
NULL,3198,NULL,15.9,,,,,,
NULL,2695,NULL,13.3,,,,,,
NULL,5885,NULL,13.1,,,,,,
NULL,2384,NULL,31.2,,,,,,
NULL,2114,NULL,17.4,,,,,,
NULL,2271,NULL,31.8,,,,,,
NULL,2820,NULL,21.9,,,,,,
NULL,2283,NULL,35.3,,,,,,
NULL,3640,NULL,12.6,,,,,,
NULL,5923,NULL,4.6,,,,,,
NULL,3753,NULL,20.9,,,,,,
NULL,2557,NULL,25.1,,,,,,
NULL,3595,NULL,20.4,,,,,,
NULL,5244,NULL,8.8,,,,,,
NULL,2924,NULL,26.4,,,,,,
NULL,4872,NULL,8.8,,,,,,
NULL,2710,NULL,13,,,,,,
NULL,4917,NULL,11.3,,,,,,
NULL,4747,NULL,5.6,,,,,,
NULL,4728,NULL,8.8,,,,,,
NULL,4898,NULL,6.4,,,,,,
NULL,5269,NULL,8.3,,,,,,
NULL,5946,NULL,6.7,,,,,,
NULL,3478,NULL,6.9,,,,,,
NULL,2937,NULL,29.3,,,,,,
NULL,3169,NULL,9.3,,,,,,
NULL,2125,NULL,17.7,,,,,,
NULL,3142,NULL,4.7,,,,,,
NULL,2329,NULL,33.2,,,,,,
NULL,1781,NULL,12.9,,,,,,
NULL,3082,NULL,14.5,,,,,,
NULL,1562,NULL,8.8,,,,,,
NULL,3601,NULL,6.7,,,,,,
NULL,3609,NULL,8.8,,,,,,
NULL,2276,NULL,24.6,,,,,,
NULL,2773,NULL,13.9,,,,,,
NULL,2603,NULL,5.3,,,,,,
NULL,3612,NULL,5.8,,,,,,
NULL,3586,NULL,19.1,,,,,,
NULL,2659,NULL,16.4,,,,,,
NULL,3778,NULL,4.1,,,,,,
NULL,5137,NULL,9.4,,,,,,
NULL,4942,NULL,6.4,,,,,,
NULL,3950,NULL,11.6,,,,,,
NULL,2708,NULL,9.8,,,,,,
NULL,2192,NULL,6.2,,,,,,
NULL,2647,NULL,3.8,,,,,,
NULL,2873,NULL,5,,,,,,
NULL,2721,NULL,10.6,,,,,,
NULL,2092,NULL,18.5,,,,,,
NULL,2036,NULL,19.4,,,,,,
NULL,2281,NULL,21.1,,,,,,
NULL,2682,NULL,7.7,,,,,,
NULL,5129,NULL,10.7,,,,,,
NULL,3769,NULL,17.5,,,,,,
NULL,3874,NULL,26.1,,,,,,
NULL,3566,NULL,12.2,,,,,,
NULL,4324,NULL,19.5,,,,,,
NULL,5539,NULL,11.5,,,,,,
NULL,4141,NULL,18.9,,,,,,
NULL,4664,NULL,17.9,,,,,,
NULL,3200,NULL,22.2,,,,,,
NULL,4437,NULL,19.7,,,,,,
NULL,4875,NULL,37.7,,,,,,
NULL,6162,NULL,32.9,,,,,,
NULL,6723,NULL,42.3,,,,,,
NULL,6609,NULL,29.9,,,,,,
NULL,3707,NULL,22.2,,,,,,
NULL,3898,NULL,6,,,,,,
NULL,6062,NULL,19.7,,,,,,
NULL,5507,NULL,9.9,,,,,,
NULL,4259,NULL,22.3,,,,,,
NULL,4998,NULL,14,,,,,,
NULL,6243,NULL,32.9,,,,,,
NULL,7848,NULL,40.2,,,,,,
NULL,5105,NULL,13.3,,,,,,
NULL,4925,NULL,17.6,,,,,,
NULL,13,NULL,0,,,,,,
NULL,1314,NULL,16.7,,,,,,
NULL,5635,NULL,15,,,,,,
NULL,1111,NULL,41.6,,,,,,
NULL,6450,NULL,24.3,,,,,,
NULL,3123,NULL,20.7,,,,,,
NULL,4524,NULL,40.3,,,,,,
NULL,4236,NULL,42.1,,,,,,
NULL,4472,NULL,33.3,,,,,,
NULL,4486,NULL,32,,,,,,
NULL,3750,NULL,42.5,,,,,,
NULL,7472,NULL,33.4,,,,,,
NULL,2539,NULL,52.5,,,,,,
NULL,3990,NULL,17.6,,,,,,
NULL,2557,NULL,40.6,,,,,,
NULL,4924,NULL,41.5,,,,,,
NULL,4773,NULL,32,,,,,,
NULL,3088,NULL,30.6,,,,,,
NULL,4338,NULL,28.4,,,,,,
NULL,2380,NULL,38.9,,,,,,
NULL,4177,NULL,25.3,,,,,,
NULL,4553,NULL,14.7,,,,,,
NULL,3951,NULL,29.5,,,,,,
NULL,2758,NULL,40,,,,,,
NULL,5028,NULL,37.2,,,,,,
NULL,6797,NULL,25.3,,,,,,
NULL,4081,NULL,22.2,,,,,,
NULL,4307,NULL,35.1,,,,,,
NULL,4488,NULL,33.7,,,,,,
NULL,6313,NULL,40.5,,,,,,
NULL,2947,NULL,20.6,,,,,,
NULL,3010,NULL,26.4,,,,,,
